	GeneID	count	gene_symbol
35833	111365151	2	LOC111365151
35834	111365152	2	LOC111365152
35835	111365153	2	LOC111365153
35836	111365154	6	LOC111365154
35837	111365155	2	LOC111365155
35838	111365156	2	LOC111365156
35839	111365157	2	LOC111365157
35840	111365158	5	LOC111365158
35841	111365159	3	LOC111365159
35842	111365160	4	LOC111365160
35843	111365161	3	LOC111365161
35844	111365162	2	LOC111365162
35845	111365163	2	LOC111365163
35846	111365164	2	LOC111365164
35847	111365165	2	LOC111365165
35848	111365166	2	LOC111365166
35849	111365167	2	LOC111365167
35850	111365168	3	LOC111365168
35851	111365169	2	LOC111365169
35852	111365170	2	LOC111365170
35853	111365171	2	LOC111365171
35854	111365172	2	LOC111365172
35855	111365173	2	LOC111365173
35856	111365174	2	LOC111365174
35857	111365175	2	LOC111365175
35858	111365176	4	LOC111365176
35859	111365177	3	LOC111365177
35860	111365178	2	LOC111365178
35861	111365179	2	LOC111365179
35862	111365180	3	LOC111365180
35863	111365181	2	LOC111365181
35864	111365182	2	LOC111365182
35865	111365183	2	LOC111365183
35866	111365184	4	LOC111365184
35867	111365185	6	LOC111365185
35868	111365186	2	LOC111365186
35869	111365187	2	LOC111365187
35870	111365188	2	LOC111365188
35871	111365189	2	LOC111365189
35872	111365190	2	LOC111365190
35873	111365191	2	LOC111365191
35874	111365192	4	LOC111365192
35875	111365193	2	LOC111365193
35876	111365194	2	LOC111365194
35877	111365195	2	LOC111365195
35878	111365196	2	LOC111365196
35879	111365197	2	LOC111365197
35880	111365198	2	LOC111365198
35881	111365199	2	LOC111365199
35882	111365200	3	LOC111365200
35883	111365201	3	LOC111365201
35884	111365202	2	LOC111365202
35885	111365204	13	LOC111365204
35886	111365205	3	LOC111365205
35887	111365206	2	LOC111365206
35888	111365207	2	LOC111365207
35889	111365208	2	LOC111365208
35890	111365210	2	LOC111365210
35891	111365211	2	LOC111365211
35892	111365212	2	LOC111365212
35893	111365213	2	LOC111365213
35894	111365214	2	LOC111365214
35895	111365215	2	LOC111365215
35896	111365216	2	LOC111365216
35897	111365217	2	LOC111365217
35898	111365218	2	LOC111365218
35899	111365219	2	LOC111365219
35900	111365221	3	LOC111365221
35901	111365223	2	LOC111365223
35902	111365225	2	LOC111365225
35903	111365226	2	LOC111365226
35904	111413008	2	LOC111413008
35905	111413009	2	LOC111413009
35906	111413010	2	LOC111413010
35907	111413011	3	LOC111413011
35908	111413012	2	LOC111413012
35909	111413013	2	LOC111413013
35910	111413014	3	LOC111413014
35911	111413015	2	LOC111413015
35912	111413016	2	LOC111413016
35913	111413017	2	LOC111413017
35914	111413018	2	LOC111413018
35915	111413020	3	LOC111413020
35916	111413021	2	LOC111413021
35917	111413022	2	LOC111413022
35918	111413023	3	LOC111413023
35919	111413024	2	LOC111413024
35920	111413025	2	LOC111413025
35921	111413027	2	LOC111413027
35922	111413028	2	LOC111413028
35923	111413029	2	LOC111413029
35924	111413030	2	LOC111413030
35925	111413032	6	LOC111413032
35926	111413033	2	LOC111413033
35927	111413034	2	LOC111413034
35928	111413035	2	LOC111413035
35929	111413036	2	LOC111413036
35930	111413037	2	LOC111413037
35931	111413038	2	LOC111413038
35932	111413039	2	LOC111413039
35933	111413040	2	LOC111413040
35934	111413041	2	LOC111413041
35935	111413042	2	LOC111413042
35936	111413043	2	LOC111413043
35937	111413044	3	LOC111413044
35938	111413045	2	LOC111413045
35939	111413046	3	LOC111413046
35940	111413047	2	LOC111413047
35941	111413048	3	LOC111413048
35942	111429603	2	LOC111429603
35943	111429604	2	LOC111429604
35944	111429606	2	LOC111429606
35945	111429607	2	LOC111429607
35946	111429608	2	LOC111429608
35947	111429610	2	LOC111429610
35948	111429611	5	LOC111429611
35949	111429612	2	LOC111429612
35950	111429613	2	LOC111429613
35951	111429614	2	LOC111429614
35952	111429615	2	LOC111429615
35953	111429617	2	LOC111429617
35954	111429618	2	LOC111429618
35955	111429620	5	LOC111429620
35956	111429622	2	LOC111429622
35957	111429623	2	LOC111429623
35958	111429625	2	LOC111429625
35959	111429626	2	LOC111429626
35960	111429628	2	LOC111429628
35961	111429629	2	LOC111429629
35962	111464985	2	LOC111464985
35963	111464986	2	LOC111464986
35964	111464987	2	LOC111464987
35965	111464988	2	LOC111464988
35966	111464990	2	LOC111464990
35967	111464991	2	LOC111464991
35968	111464992	2	LOC111464992
35969	111464993	2	LOC111464993
35970	111464994	2	LOC111464994
35971	111465001	2	LOC111465001
35972	111465007	2	LOC111465007
35973	111465008	2	LOC111465008
35974	111465009	2	LOC111465009
35975	111465010	3	LOC111465010
35976	111465012	2	LOC111465012
35977	111465013	3	LOC111465013
35978	111465015	2	LOC111465015
35979	111465016	2	LOC111465016
35980	111465017	3	LOC111465017
35981	111465018	2	LOC111465018
35982	111465019	6	LOC111465019
35983	111465020	2	LOC111465020
35984	111500310	2	LOC111500310
35985	111500312	2	LOC111500312
35986	111500313	2	LOC111500313
35987	111500315	2	LOC111500315
35988	111500319	2	LOC111500319
35989	111501760	2	LOC111501760
35990	111501763	2	LOC111501763
35991	111501765	5	LOC111501765
35992	111501766	2	LOC111501766
35993	111501767	2	LOC111501767
35994	111501769	2	LOC111501769
35995	111501772	2	LOC111501772
35996	111501773	2	LOC111501773
35997	111501774	2	LOC111501774
35998	111501775	2	LOC111501775
35999	111501776	2	LOC111501776
36000	111501777	2	LOC111501777
36001	111501778	2	LOC111501778
36002	111501779	2	LOC111501779
36003	111501788	2	LOC111501788
36004	111501790	2	LOC111501790
36005	111501791	3	LOC111501791
36006	111501793	2	LOC111501793
36007	111519897	3	LOC111519897
36008	111519898	3	LOC111519898
36009	111556106	3	LOC111556106
36010	111556107	2	LOC111556107
36011	111556113	2	LOC111556113
36012	111556114	2	LOC111556114
36013	111556115	3	LOC111556115
36014	111556116	2	LOC111556116
36015	111556120	2	LOC111556120
36016	111556121	2	LOC111556121
36017	111556122	3	LOC111556122
36018	111556134	2	LOC111556134
36019	111556135	2	LOC111556135
36020	111556136	2	LOC111556136
36021	111556137	2	LOC111556137
36022	111556138	2	LOC111556138
36023	111556139	2	LOC111556139
36024	111556140	2	LOC111556140
36025	111556141	2	LOC111556141
36026	111556143	2	LOC111556143
36027	111556144	2	LOC111556144
36028	111556145	2	LOC111556145
36029	111556148	2	LOC111556148
36030	111556149	2	LOC111556149
36031	111556151	2	LOC111556151
36032	111556152	2	LOC111556152
36033	111556153	5	LOC111556153
36034	111556155	2	LOC111556155
36035	111556156	2	LOC111556156
36036	111556158	2	LOC111556158
36037	111556159	2	LOC111556159
36038	111556160	2	LOC111556160
36039	111556161	2	LOC111556161
36040	111556162	2	LOC111556162
36041	111556163	2	LOC111556163
36042	111562369	2	LOC111562369
36043	111562370	2	LOC111562370
36044	111562371	2	LOC111562371
36045	111562373	2	LOC111562373
36046	111562374	2	LOC111562374
36047	111562375	2	LOC111562375
36048	111562376	2	LOC111562376
36049	111562378	2	LOC111562378
36050	111562379	2	LOC111562379
36051	111562380	2	LOC111562380
36052	111589205	2	LOC111589205
36053	111589206	2	LOC111589206
36054	111589207	2	LOC111589207
36055	111589208	5	LOC111589208
36056	111589209	2	LOC111589209
36057	111589210	2	LOC111589210
36058	111589211	2	LOC111589211
36059	111589212	2	LOC111589212
36060	111589213	2	LOC111589213
36061	111589214	2	LOC111589214
36062	111589215	191	LOC111589215
36063	111589216	2	LOC111589216
36064	111591499	2	LOC111591499
36065	111591500	2	LOC111591500
36066	111591501	3	LOC111591501
36067	111591502	3	LOC111591502
36068	111591503	2	LOC111591503
36069	111591504	3	LOC111591504
36070	111591505	2	LOC111591505
36071	111591506	3	LOC111591506
36072	111591507	2	LOC111591507
36073	111591508	2	LOC111591508
36074	111591509	2	LOC111591509
36075	111674463	66	LOC111674463
36076	111674464	36	LOC111674464
36077	111674465	16	LOC111674465
36078	111674466	33	LOC111674466
36079	111674467	13	LOC111674467
36080	111674468	10	LOC111674468
36081	111674470	30	LOC111674470
36082	111674471	23	LOC111674471
36083	111674472	18	LOC111674472
36084	111674473	19	LOC111674473
36085	111674474	17	LOC111674474
36086	111674475	23	LOC111674475
36087	111674476	16	LOC111674476
36088	111674477	14	LOC111674477
36089	111674478	16	LOC111674478
36090	111674479	9	LOC111674479
36091	111718489	2	LOC111718489
36092	111718490	1	LOC111718490
36093	111718491	1	LOC111718491
36094	111718492	1	LOC111718492
36095	111718493	1	LOC111718493
36096	111718495	1	LOC111718495
36097	111721701	1	LOC111721701
36098	111721702	1	LOC111721702
36099	111721703	1	LOC111721703
36100	111721704	1	LOC111721704
36101	111721705	1	LOC111721705
36102	111721706	1	LOC111721706
36103	111721707	2	LOC111721707
36104	111721708	1	LOC111721708
36105	111721709	1	LOC111721709
36106	111721710	1	LOC111721710
36107	111721711	1	LOC111721711
36108	111721712	1	LOC111721712
36109	111721713	1	LOC111721713
36110	111721714	1	LOC111721714
36111	111721715	1	LOC111721715
36112	111721716	1	LOC111721716
36113	111776215	1	LOC111776215
36114	111776216	1	LOC111776216
36115	111776217	1	LOC111776217
36116	111776218	1	LOC111776218
36117	111776219	1	LOC111776219
36118	111776220	1	LOC111776220
36119	111776221	2	LOC111776221
36120	111811965	18	LOC111811965
36121	111811966	2	LOC111811966
36122	111811967	1	LOC111811967
36123	111811968	1	LOC111811968
36124	111811969	1	LOC111811969
36125	111811970	1	LOC111811970
36126	111818956	1	LOC111818956
36127	111818958	1	LOC111818958
36128	111818962	1	LOC111818962
36129	111818963	1	LOC111818963
36130	111818964	1	LOC111818964
36131	111818965	1	LOC111818965
36132	111818966	1	LOC111818966
36133	111818967	1	LOC111818967
36134	111818968	1	LOC111818968
36135	111818969	1	LOC111818969
36136	111822946	1	LOC111822946
36137	111822947	2	LOC111822947
36138	111822948	1	LOC111822948
36139	111822949	1	LOC111822949
36140	111822950	1	LOC111822950
36141	111822951	1	LOC111822951
36142	111822952	1	LOC111822952
36143	111822955	2	ATRIP-TREX1
36144	111828490	1	LOC111828490
36145	111828491	1	LOC111828491
36146	111828492	1	LOC111828492
36147	111828494	1	LOC111828494
36148	111828495	1	LOC111828495
36149	111828496	1	LOC111828496
36150	111828503	1	LOC111828503
36151	111828504	1	LOC111828504
36152	111828505	1	LOC111828505
36153	111828506	1	LOC111828506
36154	111828507	1	LOC111828507
36155	111828508	1	LOC111828508
36156	111828509	1	LOC111828509
36157	111828510	1	LOC111828510
36158	111828511	1	LOC111828511
36159	111828512	1	LOC111828512
36160	111828513	1	LOC111828513
36161	111828514	1	LOC111828514
36162	111828515	1	LOC111828515
36163	111828516	1	LOC111828516
36164	111828517	1	LOC111828517
36165	111828520	1	LOC111828520
36166	111828522	1	LOC111828522
36167	111828524	1	LOC111828524
36168	111828525	1	LOC111828525
36169	111828526	1	LOC111828526
36170	111828527	1	LOC111828527
36171	111828528	1	LOC111828528
36172	111828529	1	LOC111828529
36173	111828530	1	LOC111828530
36174	111828531	1	LOC111828531
36175	111832670	84	LOC111832670
36176	111832671	27	LOC111832671
36177	111832674	1	LOC111832674
36178	111832675	1	LOC111832675
36179	111875816	1	LOC111875816
36180	111875817	1	LOC111875817
36181	111875818	1	LOC111875818
36182	111875819	1	LOC111875819
36183	111875820	1	LOC111875820
36184	111875821	1	LOC111875821
36185	111875822	4	LOC111875822
36186	111875823	1	LOC111875823
36187	111875824	1	LOC111875824
36188	111875825	1	LOC111875825
36189	111875826	1	LOC111875826
36190	111875827	1	LOC111875827
36191	111875828	1	LOC111875828
36192	111875829	1	LOC111875829
36193	111875830	1	LOC111875830
36194	111875831	1	LOC111875831
36195	111875832	1	LOC111875832
36196	111875833	1	LOC111875833
36197	111875834	1	LOC111875834
36198	111875835	1	LOC111875835
36199	111946221	1	LOC111946221
36200	111946222	1	LOC111946222
36201	111946223	1	LOC111946223
36202	111946224	1	LOC111946224
36203	111946225	1	LOC111946225
36204	111946226	1	LOC111946226
36205	111946227	1	LOC111946227
36206	111946228	1	LOC111946228
36207	111946229	1	LOC111946229
36208	111946230	1	LOC111946230
36209	111946231	1	LOC111946231
36210	111946232	1	LOC111946232
36211	111946234	1	LOC111946234
36212	111946236	1	LOC111946236
36213	111946237	1	LOC111946237
36214	111946238	1	LOC111946238
36215	111946239	1	LOC111946239
36216	111946240	1	LOC111946240
36217	111946241	1	LOC111946241
36218	111946242	1	LOC111946242
36219	111946243	1	LOC111946243
36220	111946244	1	LOC111946244
36221	111946245	1	LOC111946245
36222	111946246	1	LOC111946246
36223	111946247	1	LOC111946247
36224	111946248	1	LOC111946248
36225	111946249	1	LOC111946249
36226	111946250	1	LOC111946250
36227	111946251	1	LOC111946251
36228	111946252	1	LOC111946252
36229	111949323	1	LOC111949323
36230	111982863	1	LOC111982863
36231	111982864	1	LOC111982864
36232	111982865	1	LOC111982865
36233	111982866	1	LOC111982866
36234	111982867	1	LOC111982867
36235	111982868	1	LOC111982868
36236	111982869	1	LOC111982869
36237	111982870	1	LOC111982870
36238	111982871	1	LOC111982871
36239	111982872	1	LOC111982872
36240	111982873	1	LOC111982873
36241	111982875	1	LOC111982875
36242	111982876	1	LOC111982876
36243	111982877	1	LOC111982877
36244	111982878	1	LOC111982878
36245	111982879	1	LOC111982879
36246	111982880	1	LOC111982880
36247	111982881	1	LOC111982881
36248	111982882	1	LOC111982882
36249	111982883	1	LOC111982883
36250	111982884	1	LOC111982884
36251	111982885	1	LOC111982885
36252	111982886	1	LOC111982886
36253	111982887	1	LOC111982887
36254	111982888	1	LOC111982888
36255	111982889	1	LOC111982889
36256	111982890	1	LOC111982890
36257	111982891	1	LOC111982891
36258	111982892	1	LOC111982892
36259	111982893	1	LOC111982893
36260	111982894	1	LOC111982894
36261	112042777	1	LOC112042777
36262	112042778	1	LOC112042778
36263	112042779	1	LOC112042779
36264	112042780	1	LOC112042780
36265	112042781	1	LOC112042781
36266	112042782	1	LOC112042782
36267	112042783	1	LOC112042783
36268	112042784	1	LOC112042784
36269	112042785	1	LOC112042785
36270	112042786	1	LOC112042786
36271	112061819	1	LOC112061819
36272	112061820	1	LOC112061820
36273	112061821	1	LOC112061821
36274	112061822	1	LOC112061822
36275	112061823	1	LOC112061823
36276	112067710	1	LOC112067710
36277	112067711	1	LOC112067711
36278	112067712	1	LOC112067712
36279	112067713	1	LOC112067713
36280	112067714	1	LOC112067714
36281	112067715	1	LOC112067715
36282	112067716	1	LOC112067716
36283	112067717	1	LOC112067717
36284	112067718	1	LOC112067718
36285	112067719	1	LOC112067719
36286	112067720	1	LOC112067720
36287	112081391	1	LOC112081391
36288	112081392	1	LOC112081392
36289	112081393	1	LOC112081393
36290	112081394	1	LOC112081394
36291	112081395	1	LOC112081395
36292	112081396	1	LOC112081396
36293	112081397	1	LOC112081397
36294	112081398	1	LOC112081398
36295	112081399	1	LOC112081399
36296	112081400	1	LOC112081400
36297	112081401	1	LOC112081401
36298	112081402	1	LOC112081402
36299	112081403	1	LOC112081403
36300	112081404	1	LOC112081404
36301	112081405	1	LOC112081405
36302	112081406	1	LOC112081406
36303	112081407	1	LOC112081407
36304	112081408	1	LOC112081408
36305	112081409	1	LOC112081409
36306	112081410	1	LOC112081410
36307	112081411	1	LOC112081411
36308	112081412	1	LOC112081412
36309	112081413	1	LOC112081413
36310	112081415	1	LOC112081415
36311	112081416	1	LOC112081416
36312	112136078	1	LOC112136078
36313	112136080	1	LOC112136080
36314	112136081	1	LOC112136081
36315	112136082	1	LOC112136082
36316	112136083	1	LOC112136083
36317	112136088	1	LOC112136088
36318	112136089	1	LOC112136089
36319	112136090	1	LOC112136090
36320	112136091	1	LOC112136091
36321	112136092	1	LOC112136092
36322	112136093	1	LOC112136093
36323	112136094	1	LOC112136094
36324	112136095	1	LOC112136095
36325	112136096	1	LOC112136096
36326	112136097	1	LOC112136097
36327	112136100	1	LOC112136100
36328	112136101	1	LOC112136101
36329	112136102	1	LOC112136102
36330	112136103	1	LOC112136103
36331	112136104	1	LOC112136104
36332	112136105	1	LOC112136105
36333	112136106	1	LOC112136106
36334	112136107	1	LOC112136107
36335	112136108	1	LOC112136108
36336	112136111	1	LOC112136111
36337	112136112	1	LOC112136112
36338	112163525	1	LOC112163525
36339	112163526	1	LOC112163526
36340	112163527	1	LOC112163527
36341	112163528	1	LOC112163528
36342	112163529	1	LOC112163529
36343	112163530	1	LOC112163530
36344	112163531	1	LOC112163531
36345	112163532	1	LOC112163532
36346	112163533	1	LOC112163533
36347	112163534	1	LOC112163534
36348	112163535	1	LOC112163535
36349	112163537	1	LOC112163537
36350	112163538	1	LOC112163538
36351	112163539	1	LOC112163539
36352	112163540	1	LOC112163540
36353	112163541	1	LOC112163541
36354	112163542	1	LOC112163542
36355	112163543	1	LOC112163543
36356	112163544	1	LOC112163544
36357	112163545	1	LOC112163545
36358	112163546	1	LOC112163546
36359	112163547	1	LOC112163547
36360	112163548	1	LOC112163548
36361	112163549	1	LOC112163549
36362	112163550	1	LOC112163550
36363	112163551	1	LOC112163551
36364	112163552	1	LOC112163552
36365	112163594	1	LOC112163594
36366	112163595	1	LOC112163595
36367	112163596	1	LOC112163596
36368	112163597	1	LOC112163597
36369	112163598	1	LOC112163598
36370	112163600	1	LOC112163600
36371	112163601	1	LOC112163601
36372	112163602	1	LOC112163602
36373	112163604	1	LOC112163604
36374	112163605	1	LOC112163605
36375	112163606	1	LOC112163606
36376	112163607	1	LOC112163607
36377	112163608	1	LOC112163608
36378	112163609	1	LOC112163609
36379	112163612	1	LOC112163612
36380	112163613	1	LOC112163613
36381	112163615	1	LOC112163615
36382	112163617	1	LOC112163617
36383	112163618	1	LOC112163618
36384	112163619	1	LOC112163619
36385	112163620	1	LOC112163620
36386	112163621	1	LOC112163621
36387	112163622	1	LOC112163622
36388	112163623	1	LOC112163623
36389	112163625	1	LOC112163625
36390	112163626	1	LOC112163626
36391	112163628	1	LOC112163628
36392	112163629	1	LOC112163629
36393	112163630	1	LOC112163630
36394	112163631	1	LOC112163631
36395	112163632	1	LOC112163632
36396	112163633	1	LOC112163633
36397	112163634	1	LOC112163634
36398	112163635	1	LOC112163635
36399	112163636	1	LOC112163636
36400	112163637	1	LOC112163637
36401	112163638	1	LOC112163638
36402	112163639	1	LOC112163639
36403	112163640	1	LOC112163640
36404	112163642	3	LINC01513
36405	112163643	1	LOC112163643
36406	112163644	1	LOC112163644
36407	112163645	1	LOC112163645
36408	112163646	1	LOC112163646
36409	112163647	1	LOC112163647
36410	112163648	1	LOC112163648
36411	112163649	1	LOC112163649
36412	112163650	1	LOC112163650
36413	112163651	1	LOC112163651
36414	112163652	1	LOC112163652
36415	112163653	1	LOC112163653
36416	112163654	1	LOC112163654
36417	112163655	2	LOC112163655
36418	112163656	1	LOC112163656
36419	112163657	1	LOC112163657
36420	112163658	1	LOC112163658
36421	112163662	1	LOC112163662
36422	112163663	1	LOC112163663
36423	112163664	1	LOC112163664
36424	112163665	1	LOC112163665
36425	112163666	1	LOC112163666
36426	112163667	1	LOC112163667
36427	112163668	1	LOC112163668
36428	112163669	1	LOC112163669
36429	112163670	1	LOC112163670
36430	112163671	1	LOC112163671
36431	112163672	1	LOC112163672
36432	112163673	1	SCGB1B3P
36433	112163674	1	LOC112163674
36434	112163675	1	LOC112163675
36435	112163676	1	LOC112163676
36436	112163679	1	LOC112163679
36437	112163680	1	LOC112163680
36438	112163681	1	LOC112163681
36439	112163682	1	LOC112163682
36440	112163683	1	LOC112163683
36441	112163684	1	LOC112163684
36442	112163685	1	LOC112163685
36443	112214170	4	LOC112214170
36444	112214171	1	LOC112214171
36445	112214174	1	LOC112214174
36446	112214175	1	LOC112214175
36447	112214176	1	LOC112214176
36448	112267849	1	LOC112267849
36449	112267850	1	LOC112267850
36450	112267851	1	LOC112267851
36451	112267852	1	LOC112267852
36452	112267853	1	LOC112267853
36453	112267854	1	LOC112267854
36454	112267897	1	LOC112267897
36455	112267960	1	KCNQ5-DT
36456	112267983	1	CDK13-DT
36457	112267991	1	LOC112267991
36458	112268068	1	LOC112268068
36459	112268097	1	MYG1-AS1
36460	112268105	1	SBNO1-AS1
36461	112268114	1	LOC112268114
36462	112268117	1	LOC112268117
36463	112268124	2	BAZ1A-AS1
36464	112268140	1	LOC112268140
36465	112268164	3	CPHXL2
36466	112268170	1	LOC112268170
36467	112268173	1	LOC112268173
36468	112268198	5	LOC112268198
36469	112268240	1	LINC02962
36470	112268241	1	ZNF470-DT
36471	112268269	1	LOC112268269
36472	112268445	1	LOC112268445
36473	112268458	1	LOC112268458
36474	112268478	1	LOC112268478
36475	112268479	1	LOC112268479
36476	112268480	1	LOC112268480
36477	112268481	1	LOC112268481
36478	112268482	1	LOC112268482
36479	112268483	1	LOC112268483
36480	112268484	4	LOC112268484
36481	112268485	1	LOC112268485
36482	112268486	1	LOC112268486
36483	112268487	1	KRTAP12-6P
36484	112272545	1	LOC112272545
36485	112272546	1	LOC112272546
36486	112272548	1	LOC112272548
36487	112272549	1	LOC112272549
36488	112272550	1	LOC112272550
36489	112272551	1	LOC112272551
36490	112272552	1	LOC112272552
36491	112272553	1	LOC112272553
36492	112272554	1	LOC112272554
36493	112272555	1	LOC112272555
36494	112272556	2	LOC112272556
36495	112272557	1	LOC112272557
36496	112272558	1	LOC112272558
36497	112272559	1	LOC112272559
36498	112272560	1	LOC112272560
36499	112272561	1	LOC112272561
36500	112272566	1	LOC112272566
36501	112272567	1	LOC112272567
36502	112272568	1	LOC112272568
36503	112272569	4	LOC112272569
36504	112272570	1	LOC112272570
36505	112272571	1	LOC112272571
36506	112272572	1	LOC112272572
36507	112272573	1	LOC112272573
36508	112272574	1	LOC112272574
36509	112272575	1	LOC112272575
36510	112272576	1	LOC112272576
36511	112272578	1	LOC112272578
36512	112272579	1	LOC112272579
36513	112272580	1	LOC112272580
36514	112272581	1	LOC112272581
36515	112272582	1	LOC112272582
36516	112272583	1	LOC112272583
36517	112272584	1	LOC112272584
36518	112272585	1	LOC112272585
36519	112272586	1	LOC112272586
36520	112272587	1	LOC112272587
36521	112272590	1	LOC112272590
36522	112272591	1	LOC112272591
36523	112272592	1	LOC112272592
36524	112272593	1	LOC112272593
36525	112272594	1	LOC112272594
36526	112272596	1	LOC112272596
36527	112272597	1	LOC112272597
36528	112272598	1	LOC112272598
36529	112272599	1	LOC112272599
36530	112272600	1	LOC112272600
36531	112272601	1	PRR13P6
36532	112272602	1	LOC112272602
36533	112272603	1	LOC112272603
36534	112272604	1	LOC112272604
36535	112272605	1	LOC112272605
36536	112272606	1	LOC112272606
36537	112272607	1	LOC112272607
36538	112272608	1	LOC112272608
36539	112272609	1	LOC112272609
36540	112272610	1	LOC112272610
36541	112272613	1	LOC112272613
36542	112272614	1	LOC112272614
36543	112272615	1	LOC112272615
36544	112272616	1	LOC112272616
36545	112272617	1	LOC112272617
36546	112272618	1	LOC112272618
36547	112272619	1	LOC112272619
36548	112272620	1	LOC112272620
36549	112272621	1	LOC112272621
36550	112272622	1	LOC112272622
36551	112272623	1	LOC112272623
36552	112296173	1	LOC112296173
36553	112296174	1	LOC112296174
36554	112296175	1	LOC112296175
36555	112296176	1	LOC112296176
36556	112296177	1	LOC112296177
36557	112296178	1	LOC112296178
36558	112296179	1	LOC112296179
36559	112296180	1	LOC112296180
36560	112296181	1	LOC112296181
36561	112296182	1	LOC112296182
36562	112296183	1	LOC112296183
36563	112296184	1	LOC112296184
36564	112296185	1	LOC112296185
36565	112296186	1	LOC112296186
36566	112296187	1	LOC112296187
36567	112296188	1	LOC112296188
36568	112296189	1	LOC112296189
36569	112296190	1	KRTAP4-17P
36570	112340377	1	LOC112340377
36571	112340378	1	LOC112340378
36572	112340379	1	LOC112340379
36573	112340380	1	LOC112340380
36574	112340381	1	LOC112340381
36575	112340382	1	LOC112340382
36576	112340383	1	LOC112340383
36577	112340384	1	COX6CP9
36578	112340385	1	LOC112340385
36579	112340386	1	LOC112340386
36580	112340387	1	LOC112340387
36581	112340388	1	LOC112340388
36582	112340389	1	LOC112340389
36583	112340390	2	LOC112340390
36584	112340391	1	LOC112340391
36585	112340392	1	LOC112340392
36586	112340393	1	LOC112340393
36587	112352679	1	LOC112352679
36588	112352680	1	LOC112352680
36589	112352681	1	LOC112352681
36590	112390310	1	SYNGAP1-AS1
36591	112416061	1	SCGB2B1P
36592	112436690	1	ATP6V0CP4
36593	112441427	1	GCASPC
36594	112441428	1	SCYGR1
36595	112441429	1	SCYGR3
36596	112441430	1	SCYGR4
36597	112441431	1	SCYGR6
36598	112441432	1	SCYGR8
36599	112441433	2	MIR122HG
36600	112441434	7	SHLD3
36601	112441435	1	SCYGR2
36602	112441436	1	SCYGR10
36603	112441437	1	SCYGR5
36604	112441438	1	SCYGR7
36605	112441442	1	RNA5SP532
36606	112441443	1	SCGB1B1P
36607	112441444	1	LOC112441444
36608	112441445	2	LOC112441445
36609	112441446	1	LOC112441446
36610	112441447	1	LOC112441447
36611	112441448	1	LOC112441448
36612	112441449	1	LOC112441449
36613	112441450	1	LOC112441450
36614	112449709	1	LOC112449709
36615	112449712	1	LOC112449712
36616	112449713	1	LOC112449713
36617	112449714	1	LOC112449714
36618	112449715	1	LOC112449715
36619	112449716	1	LOC112449716
36620	112449717	1	LOC112449717
36621	112451549	1	SLC47A1P2
36622	112469003	1	LOC112469003
36623	112469004	1	LOC112469004
36624	112469005	1	LOC112469005
36625	112469006	1	LOC112469006
36626	112469007	1	LOC112469007
36627	112469008	1	LOC112469008
36628	112469009	1	LOC112469009
36629	112469010	1	LOC112469010
36630	112469011	1	LOC112469011
36631	112469012	1	LOC112469012
36632	112469013	1	LOC112469013
36633	112469014	1	LOC112469014
36634	112469015	1	LOC112469015
36635	112469016	1	LOC112469016
36636	112486201	1	LOC112486201
36637	112486202	1	LOC112486202
36638	112486203	1	LOC112486203
36639	112486204	1	LOC112486204
36640	112486205	1	LOC112486205
36641	112486206	1	LOC112486206
36642	112486207	1	LOC112486207
36643	112486208	1	LOC112486208
36644	112486209	1	LOC112486209
36645	112486210	1	LOC112486210
36646	112486211	1	LOC112486211
36647	112486212	1	LOC112486212
36648	112486213	1	LOC112486213
36649	112486214	1	LOC112486214
36650	112486215	1	LOC112486215
36651	112486216	1	LOC112486216
36652	112486217	1	LOC112486217
36653	112486218	1	LOC112486218
36654	112486219	1	LOC112486219
36655	112486220	1	LOC112486220
36656	112486221	1	LOC112486221
36657	112486222	1	LOC112486222
36658	112486223	1	LOC112486223
36659	112486224	1	LOC112486224
36660	112486225	1	LOC112486225
36661	112486226	1	LOC112486226
36662	112486227	1	LOC112486227
36663	112488736	2	TAF11L7
36664	112488737	1	TAF11L8
36665	112488738	1	TAF11L10
36666	112488739	2	TAF11L12
36667	112488740	2	TAF11L14
36668	112488745	2	TAF11L9
36669	112488746	2	TAF11L11
36670	112488747	2	TAF11L13
36671	112488748	2	S100A15A
36672	112499600	1	CYP2C64P
36673	112529892	1	LOC112529892
36674	112529893	1	LOC112529893
36675	112529894	1	LOC112529894
36676	112529895	1	LOC112529895
36677	112529896	1	LOC112529896
36678	112529897	1	LOC112529897
36679	112529898	1	LOC112529898
36680	112529899	1	LOC112529899
36681	112529900	1	LOC112529900
36682	112529901	1	LOC112529901
36683	112529902	1	LOC112529902
36684	112529903	1	LOC112529903
36685	112529904	1	LOC112529904
36686	112529905	1	LOC112529905
36687	112529906	1	LOC112529906
36688	112529907	1	LOC112529907
36689	112529908	1	LOC112529908
36690	112529909	1	LOC112529909
36691	112529910	1	LOC112529910
36692	112529911	1	LOC112529911
36693	112529912	1	LOC112529912
36694	112529913	1	LOC112529913
36695	112529914	1	LOC112529914
36696	112529915	1	LOC112529915
36697	112533637	1	LOC112533637
36698	112533638	1	LOC112533638
36699	112533639	1	LOC112533639
36700	112533640	1	LOC112533640
36701	112533641	1	LOC112533641
36702	112533642	1	LOC112533642
36703	112533643	1	LOC112533643
