candidate_gene,neighbors,neighbors_in_seed,neighbors_divide_by_interactome_size,neighbors_in_seed_divide_by_seed_size,ratios,p_value,fdr_bh
MAPK13,284,4,0.015255694026643748,0.039603960396039604,2.596011713847441,0.021,0.02539477786438036
RACK1,280,4,0.015040825096691019,0.039603960396039604,2.633097595473833,0.021,0.02539477786438036
TFG,182,3,0.009776536312849162,0.0297029702970297,3.038189533239038,0.021,0.02539477786438036
HNRNPL,190,3,0.01020627417275462,0.0297029702970297,2.910265763418447,0.021,0.02539477786438036
TUBA3C,169,3,0.009078212290502794,0.0297029702970297,3.2718964204112715,0.021,0.02539477786438036
FAU,184,3,0.009883970777825527,0.0297029702970297,3.0051657339647004,0.021,0.02539477786438036
CD247,176,3,0.009454232917920068,0.0297029702970297,3.141764176417642,0.021,0.02539477786438036
CBLB,177,3,0.009507950150408251,0.0297029702970297,3.1240140963248866,0.021,0.02539477786438036
PLOD1,103,2,0.0055328749462827675,0.019801980198019802,3.578967605498414,0.021,0.02539477786438036
TRIM29,114,2,0.006123764503652772,0.019801980198019802,3.2336286260204967,0.021,0.02539477786438036
HNRNPAB,100,2,0.0053717232488182205,0.019801980198019802,3.6863366336633665,0.021,0.02539477786438036
POC1A,100,2,0.0053717232488182205,0.019801980198019802,3.6863366336633665,0.021,0.02539477786438036
AGR2,110,2,0.005908895573700043,0.019801980198019802,3.3512151215121513,0.021,0.02539477786438036
IGLV3-25,85,2,0.004565964761495488,0.019801980198019802,4.336866627839255,0.021,0.02539477786438036
RCOR3,114,2,0.006123764503652772,0.019801980198019802,3.2336286260204967,0.021,0.02539477786438036
UBE2O,105,2,0.005640309411259132,0.019801980198019802,3.5107967939651106,0.021,0.02539477786438036
RCHY1,99,2,0.005318006016330039,0.019801980198019802,3.7235723572357236,0.021,0.02539477786438036
GNGT2,121,2,0.006499785131070047,0.019801980198019802,3.046559201374683,0.021,0.02539477786438036
SKIL,124,2,0.0066609368285345935,0.019801980198019802,2.97285212392207,0.021,0.02539477786438036
THAP7,98,2,0.005264288783841857,0.019801980198019802,3.7615679935340474,0.021,0.02539477786438036
IL2RG,114,2,0.006123764503652772,0.019801980198019802,3.2336286260204967,0.021,0.02539477786438036
NUP93,109,2,0.005855178341211861,0.019801980198019802,3.3819602143700607,0.021,0.02539477786438036
MAST3,109,2,0.005855178341211861,0.019801980198019802,3.3819602143700607,0.021,0.02539477786438036
PTGES3,109,2,0.005855178341211861,0.019801980198019802,3.3819602143700607,0.021,0.02539477786438036
AFDN,117,2,0.006284916201117319,0.019801980198019802,3.150715071507151,0.021,0.02539477786438036
AIRE,114,2,0.006123764503652772,0.019801980198019802,3.2336286260204967,0.021,0.02539477786438036
CYLD,622,7,0.03341211860764933,0.06930693069306931,2.074305179714113,0.022,0.02651106796116505
SETDB1,277,4,0.014879673399226473,0.039603960396039604,2.661614897951889,0.022,0.02651106796116505
RPS24,197,3,0.010582294800171895,0.0297029702970297,2.806855304819822,0.022,0.02651106796116505
STOM,190,3,0.01020627417275462,0.0297029702970297,2.910265763418447,0.022,0.02651106796116505
TNNT1,97,2,0.005210571551353674,0.019801980198019802,3.8003470450137797,0.022,0.02651106796116505
DHX30,101,2,0.005425440481306403,0.019801980198019802,3.649838251151848,0.022,0.02651106796116505
NFYC,120,2,0.006446067898581865,0.019801980198019802,3.071947194719472,0.022,0.02651106796116505
SIRT2,102,2,0.005479157713794585,0.019801980198019802,3.614055523199379,0.022,0.02651106796116505
CSF2RB,113,2,0.006070047271164589,0.019801980198019802,3.2622448085516518,0.022,0.02651106796116505
VCP,611,7,0.03282122905027933,0.06930693069306931,2.1116494628186224,0.023,0.027598221191028616
RPL18,287,4,0.015416845724108294,0.039603960396039604,2.5688757029013005,0.023,0.027598221191028616
H3C13|H3C14|H3C15,206,3,0.011065749892565535,0.0297029702970297,2.6842257041238105,0.023,0.027598221191028616
BUB3,190,3,0.01020627417275462,0.0297029702970297,2.910265763418447,0.023,0.027598221191028616
NDUFS1,122,2,0.00655350236355823,0.019801980198019802,3.0215874046421036,0.023,0.027598221191028616
AMFR,124,2,0.0066609368285345935,0.019801980198019802,2.97285212392207,0.023,0.027598221191028616
MBP,106,2,0.005694026643747314,0.019801980198019802,3.477676069493742,0.023,0.027598221191028616
CDK16,106,2,0.005694026643747314,0.019801980198019802,3.477676069493742,0.023,0.027598221191028616
PSMD10,98,2,0.005264288783841857,0.019801980198019802,3.7615679935340474,0.023,0.027598221191028616
GNG10,131,2,0.007036957455951869,0.019801980198019802,2.813997430277379,0.023,0.027598221191028616
DYNC1I2,118,2,0.0063386334336055,0.019801980198019802,3.124014096324887,0.023,0.027598221191028616
MCM2,905,9,0.0486140954018049,0.0891089108910891,1.8329850664624474,0.024,0.028588099808061422
RNF2,734,8,0.03942844864632574,0.07920792079207921,2.0089027976367118,0.024,0.028588099808061422
KRT34,279,4,0.014987107864202836,0.039603960396039604,2.6425352212640623,0.024,0.028588099808061422
GNB2,299,4,0.01606145251396648,0.039603960396039604,2.465777012483857,0.024,0.028588099808061422
PLCB2,207,3,0.011119467125053717,0.0297029702970297,2.671258430190845,0.024,0.028588099808061422
SH3GLB1,197,3,0.010582294800171895,0.0297029702970297,2.806855304819822,0.024,0.028588099808061422
RPL35,196,3,0.010528577567683713,0.0297029702970297,2.821175995150535,0.024,0.028588099808061422
IGLC2,96,2,0.005156854318865492,0.019801980198019802,3.83993399339934,0.024,0.028588099808061422
GNG11,124,2,0.0066609368285345935,0.019801980198019802,2.97285212392207,0.024,0.028588099808061422
GNG3,135,2,0.0072518263859045985,0.019801980198019802,2.7306197286395304,0.024,0.028588099808061422
IGLC1,95,2,0.00510313708637731,0.019801980198019802,3.8803543512245966,0.024,0.028588099808061422
IGLC7,95,2,0.00510313708637731,0.019801980198019802,3.8803543512245966,0.024,0.028588099808061422
ACTN3,105,2,0.005640309411259132,0.019801980198019802,3.5107967939651106,0.024,0.028588099808061422
NSL1,104,2,0.00558659217877095,0.019801980198019802,3.5445544554455446,0.024,0.028588099808061422
TMEM52B,102,2,0.005479157713794585,0.019801980198019802,3.614055523199379,0.024,0.028588099808061422
VCL,113,2,0.006070047271164589,0.019801980198019802,3.2622448085516518,0.024,0.028588099808061422
TTR,110,2,0.005908895573700043,0.019801980198019802,3.3512151215121513,0.024,0.028588099808061422
IGLC6,95,2,0.00510313708637731,0.019801980198019802,3.8803543512245966,0.024,0.028588099808061422
ZBTB48,109,2,0.005855178341211861,0.019801980198019802,3.3819602143700607,0.024,0.028588099808061422
G3BP1,422,5,0.022668672110012892,0.04950495049504951,2.183848716625217,0.025,0.02957491422035837
C1QBP,284,4,0.015255694026643748,0.039603960396039604,2.596011713847441,0.025,0.02957491422035837
TAB1,200,3,0.010743446497636441,0.0297029702970297,2.764752475247525,0.025,0.02957491422035837
ACTN1,191,3,0.010259991405242802,0.0297029702970297,2.8950287698926958,0.025,0.02957491422035837
ZBTB16,188,3,0.010098839707778254,0.0297029702970297,2.941226037497367,0.025,0.02957491422035837
MAD2L1,186,3,0.009991405242801892,0.0297029702970297,2.972852123922069,0.025,0.02957491422035837
CARD9,190,3,0.01020627417275462,0.0297029702970297,2.910265763418447,0.025,0.02957491422035837
BIRC2,212,3,0.011388053287494627,0.0297029702970297,2.6082570521203063,0.025,0.02957491422035837
GNA11,205,3,0.011012032660077354,0.0297029702970297,2.6973194880463653,0.025,0.02957491422035837
LYPD3,117,2,0.006284916201117319,0.019801980198019802,3.150715071507151,0.025,0.02957491422035837
MGAT5B,121,2,0.006499785131070047,0.019801980198019802,3.046559201374683,0.025,0.02957491422035837
P4HA3,114,2,0.006123764503652772,0.019801980198019802,3.2336286260204967,0.025,0.02957491422035837
ADAM10,98,2,0.005264288783841857,0.019801980198019802,3.7615679935340474,0.025,0.02957491422035837
ANKRD28,116,2,0.006231198968629136,0.019801980198019802,3.177876408330488,0.025,0.02957491422035837
EPOR,114,2,0.006123764503652772,0.019801980198019802,3.2336286260204967,0.025,0.02957491422035837
ADCY9,110,2,0.005908895573700043,0.019801980198019802,3.3512151215121513,0.025,0.02957491422035837
ROCK1,113,2,0.006070047271164589,0.019801980198019802,3.2622448085516518,0.025,0.02957491422035837
IFNG,115,2,0.006177481736140954,0.019801980198019802,3.2055101162290143,0.025,0.02957491422035837
TARDBP,545,6,0.029275891706059303,0.0594059405940594,2.0291761286220367,0.026,0.030583017437452613
ACTN2,198,3,0.010636012032660078,0.0297029702970297,2.7926792679267924,0.026,0.030583017437452613
MAGED1,207,3,0.011119467125053717,0.0297029702970297,2.671258430190845,0.026,0.030583017437452613
CNTRL,226,3,0.012140094542329179,0.0297029702970297,2.4466836064137385,0.026,0.030583017437452613
RXRB,176,3,0.009454232917920068,0.0297029702970297,3.141764176417642,0.026,0.030583017437452613
HLA-A,198,3,0.010636012032660078,0.0297029702970297,2.7926792679267924,0.026,0.030583017437452613
RPL32,194,3,0.010421143102707349,0.0297029702970297,2.850260283760335,0.026,0.030583017437452613
PSEN2,122,2,0.00655350236355823,0.019801980198019802,3.0215874046421036,0.026,0.030583017437452613
PSMB4,121,2,0.006499785131070047,0.019801980198019802,3.046559201374683,0.026,0.030583017437452613
YEATS4,142,2,0.007627847013321874,0.019801980198019802,2.596011713847441,0.026,0.030583017437452613
KRTAP11-1,108,2,0.0058014611087236784,0.019801980198019802,3.4132746607994133,0.026,0.030583017437452613
CBX4,116,2,0.006231198968629136,0.019801980198019802,3.177876408330488,0.026,0.030583017437452613
SLC18A1,119,2,0.006392350666093683,0.019801980198019802,3.0977618770280393,0.026,0.030583017437452613
PPP1R18,108,2,0.0058014611087236784,0.019801980198019802,3.4132746607994133,0.026,0.030583017437452613
LATS1,117,2,0.006284916201117319,0.019801980198019802,3.150715071507151,0.026,0.030583017437452613
PABPC1,316,4,0.016974645466265578,0.039603960396039604,2.333124451685675,0.027,0.03146113405933158
MATR3,199,3,0.01068972926514826,0.0297029702970297,2.7786457037663563,0.027,0.03146113405933158
MAD1L1,207,3,0.011119467125053717,0.0297029702970297,2.671258430190845,0.027,0.03146113405933158
IGHV2-70,101,2,0.005425440481306403,0.019801980198019802,3.649838251151848,0.027,0.03146113405933158
IGHV4-34,101,2,0.005425440481306403,0.019801980198019802,3.649838251151848,0.027,0.03146113405933158
SNRPC,121,2,0.006499785131070047,0.019801980198019802,3.046559201374683,0.027,0.03146113405933158
IGHV2-5,101,2,0.005425440481306403,0.019801980198019802,3.649838251151848,0.027,0.03146113405933158
TAOK1,111,2,0.0059626128061882255,0.019801980198019802,3.3210239942913207,0.027,0.03146113405933158
IGHV1-46,101,2,0.005425440481306403,0.019801980198019802,3.649838251151848,0.027,0.03146113405933158
IGHV1-69,101,2,0.005425440481306403,0.019801980198019802,3.649838251151848,0.027,0.03146113405933158
CLK2,125,2,0.006714654061022776,0.019801980198019802,2.949069306930693,0.027,0.03146113405933158
KRT19,122,2,0.00655350236355823,0.019801980198019802,3.0215874046421036,0.027,0.03146113405933158
IGHV3-9,101,2,0.005425440481306403,0.019801980198019802,3.649838251151848,0.027,0.03146113405933158
IGHV3-11,101,2,0.005425440481306403,0.019801980198019802,3.649838251151848,0.027,0.03146113405933158
NFYA,124,2,0.0066609368285345935,0.019801980198019802,2.97285212392207,0.027,0.03146113405933158
IGHV3-30,101,2,0.005425440481306403,0.019801980198019802,3.649838251151848,0.027,0.03146113405933158
IGHV3-48,101,2,0.005425440481306403,0.019801980198019802,3.649838251151848,0.027,0.03146113405933158
IGHV3-33,101,2,0.005425440481306403,0.019801980198019802,3.649838251151848,0.027,0.03146113405933158
IGHV3-53,101,2,0.005425440481306403,0.019801980198019802,3.649838251151848,0.027,0.03146113405933158
IGHV4-59,102,2,0.005479157713794585,0.019801980198019802,3.614055523199379,0.027,0.03146113405933158
PRMT6,120,2,0.006446067898581865,0.019801980198019802,3.071947194719472,0.027,0.03146113405933158
IGHV3-7,101,2,0.005425440481306403,0.019801980198019802,3.649838251151848,0.027,0.03146113405933158
IGHV1-2,101,2,0.005425440481306403,0.019801980198019802,3.649838251151848,0.027,0.03146113405933158
IGHV3-13,101,2,0.005425440481306403,0.019801980198019802,3.649838251151848,0.027,0.03146113405933158
IGHV4-39,101,2,0.005425440481306403,0.019801980198019802,3.649838251151848,0.027,0.03146113405933158
CUL1,701,7,0.03765577997421573,0.06930693069306931,1.8405389754382002,0.028,0.032407310704960834
PRMT5,205,3,0.011012032660077354,0.0297029702970297,2.6973194880463653,0.028,0.032407310704960834
RPL13A,221,3,0.011871508379888268,0.0297029702970297,2.5020384391380315,0.028,0.032407310704960834
RPL12,207,3,0.011119467125053717,0.0297029702970297,2.671258430190845,0.028,0.032407310704960834
FCER1G,183,3,0.009830253545337344,0.0297029702970297,3.0215874046421036,0.028,0.032407310704960834
KRTAP10-9,233,3,0.012516115169746454,0.0297029702970297,2.3731780903412227,0.028,0.032407310704960834
TIMMDC1,126,2,0.006768371293510958,0.019801980198019802,2.9256639949709258,0.028,0.032407310704960834
OS9,115,2,0.006177481736140954,0.019801980198019802,3.2055101162290143,0.028,0.032407310704960834
BLNK,106,2,0.005694026643747314,0.019801980198019802,3.477676069493742,0.028,0.032407310704960834
IFNGR2,133,2,0.007144391920928234,0.019801980198019802,2.7716816794461403,0.028,0.032407310704960834
SPDL1,114,2,0.006123764503652772,0.019801980198019802,3.2336286260204967,0.028,0.032407310704960834
PCF11,128,2,0.006875805758487323,0.019801980198019802,2.879950495049505,0.028,0.032407310704960834
GNG4,134,2,0.007198109153416416,0.019801980198019802,2.7509974878084824,0.028,0.032407310704960834
PATZ1,128,2,0.006875805758487323,0.019801980198019802,2.879950495049505,0.028,0.032407310704960834
DDX20,106,2,0.005694026643747314,0.019801980198019802,3.477676069493742,0.028,0.032407310704960834
CRX,124,2,0.0066609368285345935,0.019801980198019802,2.97285212392207,0.028,0.032407310704960834
IL4R,117,2,0.006284916201117319,0.019801980198019802,3.150715071507151,0.028,0.032407310704960834
YPEL3,122,2,0.00655350236355823,0.019801980198019802,3.0215874046421036,0.028,0.032407310704960834
RAN,308,4,0.01654490760636012,0.039603960396039604,2.3937250867943938,0.029,0.03346485682409818
RPS23,200,3,0.010743446497636441,0.0297029702970297,2.764752475247525,0.029,0.03346485682409818
DGCR8,130,2,0.006983240223463687,0.019801980198019802,2.835643564356436,0.029,0.03346485682409818
JMJD6,115,2,0.006177481736140954,0.019801980198019802,3.2055101162290143,0.029,0.03346485682409818
ITGA5,128,2,0.006875805758487323,0.019801980198019802,2.879950495049505,0.029,0.03346485682409818
RBM14,112,2,0.006016330038676407,0.019801980198019802,3.2913719943422914,0.029,0.03346485682409818
GEMIN4,123,2,0.006607219596046412,0.019801980198019802,2.9970216533848504,0.029,0.03346485682409818
IGHV3-23,103,2,0.0055328749462827675,0.019801980198019802,3.578967605498414,0.029,0.03346485682409818
VHL,551,6,0.029598195100988395,0.0594059405940594,2.007079836840308,0.03,0.034516129032258064
PLCB1,218,3,0.011710356682423722,0.0297029702970297,2.5364701607775455,0.03,0.034516129032258064
NOS2,220,3,0.011817791147400086,0.0297029702970297,2.513411341134113,0.03,0.034516129032258064
DPPA4,120,2,0.006446067898581865,0.019801980198019802,3.071947194719472,0.03,0.034516129032258064
CENPC,119,2,0.006392350666093683,0.019801980198019802,3.0977618770280393,0.03,0.034516129032258064
FANCG,111,2,0.0059626128061882255,0.019801980198019802,3.3210239942913207,0.03,0.034516129032258064
TXNL4A,128,2,0.006875805758487323,0.019801980198019802,2.879950495049505,0.03,0.034516129032258064
ESPL1,128,2,0.006875805758487323,0.019801980198019802,2.879950495049505,0.03,0.034516129032258064
COPS6,319,4,0.017135797163730124,0.039603960396039604,2.3111828424221734,0.031,0.03552178729689808
SNRNP200,225,3,0.012086377309840997,0.0297029702970297,2.4575577557755772,0.031,0.03552178729689808
RPS15,222,3,0.011925225612376451,0.0297029702970297,2.4907679957184907,0.031,0.03552178729689808
DDIT3,120,2,0.006446067898581865,0.019801980198019802,3.071947194719472,0.031,0.03552178729689808
CREB3L3,125,2,0.006714654061022776,0.019801980198019802,2.949069306930693,0.031,0.03552178729689808
TSNAX,131,2,0.007036957455951869,0.019801980198019802,2.813997430277379,0.031,0.03552178729689808
PSMD14,115,2,0.006177481736140954,0.019801980198019802,3.2055101162290143,0.031,0.03552178729689808
IGKC,108,2,0.0058014611087236784,0.019801980198019802,3.4132746607994133,0.031,0.03552178729689808
CGN,119,2,0.006392350666093683,0.019801980198019802,3.0977618770280393,0.031,0.03552178729689808
FTH1,114,2,0.006123764503652772,0.019801980198019802,3.2336286260204967,0.031,0.03552178729689808
THRAP3,120,2,0.006446067898581865,0.019801980198019802,3.071947194719472,0.031,0.03552178729689808
AURKA,474,5,0.025461968199398367,0.04950495049504951,1.944270376404729,0.032,0.03650588235294118
LGR4,216,3,0.011602922217447357,0.0297029702970297,2.55995599559956,0.032,0.03650588235294118
PSMC6,130,2,0.006983240223463687,0.019801980198019802,2.835643564356436,0.032,0.03650588235294118
UBE2D4,121,2,0.006499785131070047,0.019801980198019802,3.046559201374683,0.032,0.03650588235294118
CDIPT,126,2,0.006768371293510958,0.019801980198019802,2.9256639949709258,0.032,0.03650588235294118
DES,118,2,0.0063386334336055,0.019801980198019802,3.124014096324887,0.032,0.03650588235294118
ERCC2,124,2,0.0066609368285345935,0.019801980198019802,2.97285212392207,0.032,0.03650588235294118
PRPF3,122,2,0.00655350236355823,0.019801980198019802,3.0215874046421036,0.032,0.03650588235294118
STK3,123,2,0.006607219596046412,0.019801980198019802,2.9970216533848504,0.032,0.03650588235294118
MAGEA11,132,2,0.007090674688440051,0.019801980198019802,2.792679267926793,0.032,0.03650588235294118
CLP1,132,2,0.007090674688440051,0.019801980198019802,2.792679267926793,0.032,0.03650588235294118
C4A,119,2,0.006392350666093683,0.019801980198019802,3.0977618770280393,0.032,0.03650588235294118
PDHA1,302,4,0.016222604211431027,0.039603960396039604,2.4412825388499115,0.033,0.037577614678899085
RIPK3,134,2,0.007198109153416416,0.019801980198019802,2.7509974878084824,0.033,0.037577614678899085
RALY,116,2,0.006231198968629136,0.019801980198019802,3.177876408330488,0.033,0.037577614678899085
PSMA2,126,2,0.006768371293510958,0.019801980198019802,2.9256639949709258,0.033,0.037577614678899085
HSPG2,130,2,0.006983240223463687,0.019801980198019802,2.835643564356436,0.033,0.037577614678899085
TNIK,201,3,0.010797163730124624,0.0297029702970297,2.750997487808482,0.034,0.038645421245421245
PPARA,205,3,0.011012032660077354,0.0297029702970297,2.6973194880463653,0.034,0.038645421245421245
IFNGR1,127,2,0.0068220885259991405,0.019801980198019802,2.902627270601076,0.034,0.038645421245421245
CYCS,128,2,0.006875805758487323,0.019801980198019802,2.879950495049505,0.034,0.038645421245421245
DNAJC7,122,2,0.00655350236355823,0.019801980198019802,3.0215874046421036,0.034,0.038645421245421245
MAGOH,342,4,0.018371293510958314,0.039603960396039604,2.155752417346998,0.035,0.039738382729601174
HDAC9,135,2,0.0072518263859045985,0.019801980198019802,2.7306197286395304,0.035,0.039738382729601174
CDCA5,132,2,0.007090674688440051,0.019801980198019802,2.792679267926793,0.035,0.039738382729601174
CREB3,351,4,0.018854748603351956,0.039603960396039604,2.1004767143381002,0.036,0.04070991253644315
TNF,232,3,0.012462397937258273,0.0297029702970297,2.383407306247866,0.036,0.04070991253644315
TUBB6,126,2,0.006768371293510958,0.019801980198019802,2.9256639949709258,0.036,0.04070991253644315
CALML5,136,2,0.00730554361839278,0.019801980198019802,2.710541642399534,0.036,0.04070991253644315
TRIM21,132,2,0.007090674688440051,0.019801980198019802,2.792679267926793,0.036,0.04070991253644315
EIF2S2,131,2,0.007036957455951869,0.019801980198019802,2.813997430277379,0.036,0.04070991253644315
CSTF1,130,2,0.006983240223463687,0.019801980198019802,2.835643564356436,0.036,0.04070991253644315
GTSE1,136,2,0.00730554361839278,0.019801980198019802,2.710541642399534,0.036,0.04070991253644315
PLA2G4A,124,2,0.0066609368285345935,0.019801980198019802,2.97285212392207,0.036,0.04070991253644315
GNG5,145,2,0.00778899871078642,0.019801980198019802,2.5423011266643907,0.036,0.04070991253644315
ALOX5,137,2,0.007359260850880962,0.019801980198019802,2.690756666907567,0.036,0.04070991253644315
YWHAH,238,3,0.012784701332187365,0.0297029702970297,2.3233214077710294,0.037,0.04174945454545454
CSK,132,2,0.007090674688440051,0.019801980198019802,2.792679267926793,0.037,0.04174945454545454
KIF18A,120,2,0.006446067898581865,0.019801980198019802,3.071947194719472,0.037,0.04174945454545454
GTF3C3,130,2,0.006983240223463687,0.019801980198019802,2.835643564356436,0.037,0.04174945454545454
EIF3D,127,2,0.0068220885259991405,0.019801980198019802,2.902627270601076,0.037,0.04174945454545454
SNRPN,129,2,0.006929522990975505,0.019801980198019802,2.8576252974134624,0.037,0.04174945454545454
HGS,443,5,0.02379673399226472,0.04950495049504951,2.080325414031245,0.038,0.04273794853207684
NDEL1,252,3,0.013536742587021916,0.0297029702970297,2.194247996228194,0.038,0.04273794853207684
PTPRK,129,2,0.006929522990975505,0.019801980198019802,2.8576252974134624,0.038,0.04273794853207684
CACYBP,133,2,0.007144391920928234,0.019801980198019802,2.7716816794461403,0.038,0.04273794853207684
PPP5C,130,2,0.006983240223463687,0.019801980198019802,2.835643564356436,0.038,0.04273794853207684
RCC2,131,2,0.007036957455951869,0.019801980198019802,2.813997430277379,0.038,0.04273794853207684
ERG28,130,2,0.006983240223463687,0.019801980198019802,2.835643564356436,0.038,0.04273794853207684
SMARCAD1,135,2,0.0072518263859045985,0.019801980198019802,2.7306197286395304,0.038,0.04273794853207684
CAVIN1,135,2,0.0072518263859045985,0.019801980198019802,2.7306197286395304,0.038,0.04273794853207684
TRIM27,427,5,0.022937258272453805,0.04950495049504951,2.1582767176015025,0.039,0.04376745027124774
POLR2C,228,3,0.012247529007305543,0.0297029702970297,2.4252214695153724,0.039,0.04376745027124774
RPL22,226,3,0.012140094542329179,0.0297029702970297,2.4466836064137385,0.039,0.04376745027124774
FAF2,220,3,0.011817791147400086,0.0297029702970297,2.513411341134113,0.039,0.04376745027124774
GSTP1,151,2,0.008111302105715514,0.019801980198019802,2.4412825388499115,0.039,0.04376745027124774
GTF2H1,129,2,0.006929522990975505,0.019801980198019802,2.8576252974134624,0.039,0.04376745027124774
PRKACA,1258,11,0.06757627847013321,0.10891089108910891,1.6116734089943177,0.04,0.04476018752253877
RPLP0,235,3,0.012623549634722819,0.0297029702970297,2.352980829997893,0.04,0.04476018752253877
DYNC1H1,238,3,0.012784701332187365,0.0297029702970297,2.3233214077710294,0.04,0.04476018752253877
PPP2R2B,239,3,0.012838418564675548,0.0297029702970297,2.313600397696673,0.04,0.04476018752253877
TNIP1,137,2,0.007359260850880962,0.019801980198019802,2.690756666907567,0.04,0.04476018752253877
CCAR1,148,2,0.007950150408250967,0.019801980198019802,2.4907679957184907,0.04,0.04476018752253877
SGO1,141,2,0.007574129780833692,0.019801980198019802,2.6144231444421036,0.04,0.04476018752253877
KRT27,154,2,0.00827245380318006,0.019801980198019802,2.3937250867943938,0.04,0.04476018752253877
DCTN1,377,4,0.020251396648044692,0.039603960396039604,1.9556162512803006,0.041,0.045813107670147644
CAMK2D,235,3,0.012623549634722819,0.0297029702970297,2.352980829997893,0.041,0.045813107670147644
VPS37C,133,2,0.007144391920928234,0.019801980198019802,2.7716816794461403,0.041,0.045813107670147644
PPAN,120,2,0.006446067898581865,0.019801980198019802,3.071947194719472,0.041,0.045813107670147644
GNAI1,370,4,0.019875376020627417,0.039603960396039604,1.9926143965747927,0.042,0.04689672544080605
MAP3K3,220,3,0.011817791147400086,0.0297029702970297,2.513411341134113,0.042,0.04689672544080605
ARRB1,719,7,0.038622690159003006,0.06930693069306931,1.7944615045649213,0.043,0.04792708333333333
AMOT,137,2,0.007359260850880962,0.019801980198019802,2.690756666907567,0.043,0.04792708333333333
PRPF19,143,2,0.007681564245810056,0.019801980198019802,2.577857785778578,0.043,0.04792708333333333
SEC61B,145,2,0.00778899871078642,0.019801980198019802,2.5423011266643907,0.043,0.04792708333333333
SLC25A6,136,2,0.00730554361839278,0.019801980198019802,2.710541642399534,0.043,0.04792708333333333
NUMA1,126,2,0.006768371293510958,0.019801980198019802,2.9256639949709258,0.044,0.048936200716845873
PLD1,159,2,0.00854103996562097,0.019801980198019802,2.318450712995828,0.044,0.048936200716845873
DYNLT1,150,2,0.008057584873227332,0.019801980198019802,2.4575577557755772,0.044,0.048936200716845873
PHB2,147,2,0.007896433175762784,0.019801980198019802,2.507711995689365,0.044,0.048936200716845873
UBE2E3,133,2,0.007144391920928234,0.019801980198019802,2.7716816794461403,0.044,0.048936200716845873
ARL13B,153,2,0.008218736570691878,0.019801980198019802,2.4093703487995857,0.044,0.048936200716845873
TRAF5,125,2,0.006714654061022776,0.019801980198019802,2.949069306930693,0.045,0.04995885509838998
FCGR1A,137,2,0.007359260850880962,0.019801980198019802,2.690756666907567,0.045,0.04995885509838998
PPP2R2D,140,2,0.007520412548345509,0.019801980198019802,2.633097595473833,0.045,0.04995885509838998
FCGR2A,134,2,0.007198109153416416,0.019801980198019802,2.7509974878084824,0.045,0.04995885509838998
RPL37,153,2,0.008218736570691878,0.019801980198019802,2.4093703487995857,0.045,0.04995885509838998
POLR2G,244,3,0.01310700472711646,0.0297029702970297,2.2661905534815774,0.046,0.05101429592566119
TUBGCP2,144,2,0.007735281478298238,0.019801980198019802,2.55995599559956,0.046,0.05101429592566119
RPTOR,151,2,0.008111302105715514,0.019801980198019802,2.4412825388499115,0.046,0.05101429592566119
BANP,237,3,0.012730984099699184,0.0297029702970297,2.333124451685675,0.047,0.05197469707769066
RBM8A,269,3,0.014449935539321014,0.0297029702970297,2.0555780485111708,0.047,0.05197469707769066
RPS10,243,3,0.013053287494628276,0.0297029702970297,2.275516440532942,0.047,0.05197469707769066
RPGRIP1L,166,2,0.008917060593038246,0.019801980198019802,2.2206847190743173,0.047,0.05197469707769066
MAP1LC3B,152,2,0.008165019338203695,0.019801980198019802,2.425221469515373,0.047,0.05197469707769066
ANLN,144,2,0.007735281478298238,0.019801980198019802,2.55995599559956,0.047,0.05197469707769066
GNA14,156,2,0.008379888268156424,0.019801980198019802,2.363036303630363,0.047,0.05197469707769066
NONO,151,2,0.008111302105715514,0.019801980198019802,2.4412825388499115,0.047,0.05197469707769066
FAM161A,154,2,0.00827245380318006,0.019801980198019802,2.3937250867943938,0.048,0.052948453608247424
EIF1AX,146,2,0.007842715943274603,0.019801980198019802,2.524888105248881,0.048,0.052948453608247424
EEF1A2,136,2,0.00730554361839278,0.019801980198019802,2.710541642399534,0.048,0.052948453608247424
STX11,152,2,0.008165019338203695,0.019801980198019802,2.425221469515373,0.048,0.052948453608247424
SF1,153,2,0.008218736570691878,0.019801980198019802,2.4093703487995857,0.048,0.052948453608247424
GNB3,161,2,0.008648474430597335,0.019801980198019802,2.2896500830207245,0.048,0.052948453608247424
SSR1,145,2,0.00778899871078642,0.019801980198019802,2.5423011266643907,0.048,0.052948453608247424
YWHAQ,480,5,0.02578427159432746,0.04950495049504951,1.9199669966996702,0.049,0.05386007793127878
RPL28,233,3,0.012516115169746454,0.0297029702970297,2.3731780903412227,0.049,0.05386007793127878
HMG20A,143,2,0.007681564245810056,0.019801980198019802,2.577857785778578,0.049,0.05386007793127878
CYP3A4,152,2,0.008165019338203695,0.019801980198019802,2.425221469515373,0.049,0.05386007793127878
PSMA6,156,2,0.008379888268156424,0.019801980198019802,2.363036303630363,0.049,0.05386007793127878
SRSF9,154,2,0.00827245380318006,0.019801980198019802,2.3937250867943938,0.049,0.05386007793127878
BDKRB2,137,2,0.007359260850880962,0.019801980198019802,2.690756666907567,0.049,0.05386007793127878
SMARCE1,156,2,0.008379888268156424,0.019801980198019802,2.363036303630363,0.049,0.05386007793127878
